Wavelength	OC32S		O13CS		OC33S		OC34S	
nm	cm2	1s	cm2	1s	cm2	1s	cm2	1s
225.64	2.92283E-19	9.65639E-22	2.84118E-19	6.57989E-22	2.91377E-19	8.45949E-22	2.92125E-19	7.17152E-22
225.62	2.91743E-19	8.19387E-22	2.84642E-19	6.97770E-22	2.90862E-19	5.63216E-22	2.92035E-19	6.77648E-22
225.6	2.91416E-19	4.81821E-22	2.84478E-19	6.59281E-22	2.90745E-19	2.74023E-22	2.91833E-19	7.58426E-22
225.58	2.91524E-19	8.63100E-22	2.84767E-19	8.35557E-22	2.90545E-19	2.90212E-22	2.91331E-19	7.13561E-22
225.56	2.91596E-19	8.17322E-22	2.84570E-19	7.09955E-22	2.90815E-19	4.62648E-22	2.91517E-19	1.03855E-21
225.54	2.91463E-19	6.89677E-22	2.84988E-19	6.62935E-22	2.90264E-19	7.01562E-22	2.91574E-19	9.61057E-22
225.52	2.91190E-19	4.14298E-22	2.85360E-19	8.69511E-22	2.90269E-19	3.51113E-22	2.91120E-19	5.78128E-22
225.5	2.91146E-19	7.36856E-22	2.85285E-19	1.01788E-21	2.90194E-19	5.61563E-22	2.91644E-19	8.78127E-22
225.48	2.90930E-19	6.46606E-22	2.85205E-19	9.20379E-22	2.90154E-19	4.90406E-22	2.91394E-19	6.45254E-22
225.46	2.90953E-19	7.22715E-22	2.85870E-19	8.21642E-22	2.90204E-19	5.40690E-22	2.91310E-19	6.83172E-22
225.44	2.91008E-19	6.53916E-22	2.85921E-19	6.33905E-22	2.90203E-19	5.63421E-22	2.91315E-19	6.39590E-22
225.42	2.91229E-19	6.61521E-22	2.85519E-19	8.58200E-22	2.90288E-19	5.95855E-22	2.91019E-19	4.06753E-22
225.4	2.90678E-19	6.69811E-22	2.85109E-19	7.81108E-22	2.90133E-19	3.11149E-22	2.90483E-19	6.02137E-22
225.38	2.90740E-19	9.18293E-22	2.84666E-19	8.91186E-22	2.89185E-19	4.69773E-22	2.89976E-19	5.99349E-22
225.36	2.90258E-19	1.08758E-21	2.84806E-19	7.49954E-22	2.88795E-19	6.88219E-22	2.89352E-19	6.06753E-22
225.34	2.89865E-19	8.83651E-22	2.84105E-19	4.15062E-22	2.88375E-19	4.27702E-22	2.88850E-19	6.59703E-22
225.32	2.89134E-19	1.30036E-21	2.83525E-19	7.54235E-22	2.87750E-19	5.76375E-22	2.88242E-19	7.83086E-22
225.3	2.88133E-19	1.13449E-21	2.83683E-19	5.30815E-22	2.87047E-19	6.54050E-22	2.87885E-19	6.95561E-22
225.28	2.87816E-19	1.23991E-21	2.83712E-19	7.86822E-22	2.86666E-19	5.67663E-22	2.87739E-19	8.89676E-22
225.26	2.87392E-19	9.60916E-22	2.84013E-19	9.97262E-22	2.86186E-19	3.41974E-22	2.87689E-19	8.30712E-22
225.24	2.87131E-19	5.00374E-22	2.83914E-19	8.03989E-22	2.86099E-19	6.88058E-22	2.87664E-19	7.72050E-22
225.22	2.86973E-19	7.91667E-22	2.84493E-19	8.29636E-22	2.86596E-19	4.77546E-22	2.87808E-19	4.35693E-22
225.2	2.87533E-19	7.09291E-22	2.84724E-19	9.10352E-22	2.86673E-19	8.30609E-22	2.88481E-19	5.97596E-22
225.18	2.87327E-19	6.56483E-22	2.85107E-19	1.06096E-21	2.86964E-19	5.88575E-22	2.88597E-19	4.79520E-22
225.16	2.87767E-19	6.36058E-22	2.85746E-19	7.20166E-22	2.87215E-19	4.33211E-22	2.89159E-19	4.49509E-22
225.14	2.88191E-19	9.13341E-22	2.86420E-19	1.10658E-21	2.87831E-19	5.95885E-22	2.89336E-19	8.03726E-22
225.12	2.88989E-19	7.49036E-22	2.86940E-19	8.23293E-22	2.88359E-19	5.14779E-22	2.89913E-19	5.50515E-22
225.1	2.89380E-19	1.06342E-21	2.87367E-19	8.23784E-22	2.89165E-19	8.95957E-22	2.90679E-19	4.76214E-22
225.08	2.89889E-19	7.92932E-22	2.88191E-19	8.75405E-22	2.89581E-19	4.96803E-22	2.91442E-19	7.21930E-22
225.06	2.90723E-19	6.91319E-22	2.88522E-19	5.33309E-22	2.89704E-19	3.26195E-22	2.91933E-19	8.60459E-22
225.04	2.90811E-19	5.17764E-22	2.88775E-19	5.51919E-22	2.90327E-19	3.14779E-22	2.92372E-19	9.33634E-22
225.02	2.91662E-19	9.73757E-22	2.88889E-19	1.16805E-21	2.91430E-19	9.69999E-22	2.92881E-19	7.27788E-22
225	2.92507E-19	9.54153E-22	2.89285E-19	1.02226E-21	2.92026E-19	9.10355E-22	2.93475E-19	6.89849E-22
224.98	2.92708E-19	8.64287E-22	2.89494E-19	5.43222E-22	2.92776E-19	5.07645E-22	2.94242E-19	5.72304E-22
224.96	2.93231E-19	7.91144E-22	2.89798E-19	1.08102E-21	2.93278E-19	5.45082E-22	2.94887E-19	8.81304E-22
224.94	2.93976E-19	9.38444E-22	2.89600E-19	1.20345E-21	2.93824E-19	4.78040E-22	2.94839E-19	8.75890E-22
224.92	2.94501E-19	8.08146E-22	2.89853E-19	6.72497E-22	2.93905E-19	7.95346E-22	2.95232E-19	7.35096E-22
224.9	2.95364E-19	4.90894E-22	2.90345E-19	1.23583E-21	2.94284E-19	6.17083E-22	2.94945E-19	6.46583E-22
224.88	2.95478E-19	5.74099E-22	2.90094E-19	1.03943E-21	2.94222E-19	4.83002E-22	2.95118E-19	5.45961E-22
224.86	2.95946E-19	9.49732E-22	2.90403E-19	1.08708E-21	2.94963E-19	8.70600E-22	2.95650E-19	4.88204E-22
224.84	2.95490E-19	9.54668E-22	2.90643E-19	8.73527E-22	2.94866E-19	4.99791E-22	2.95624E-19	7.82954E-22
224.82	2.96122E-19	3.61634E-22	2.91191E-19	9.94506E-22	2.94970E-19	4.73400E-22	2.96406E-19	7.61078E-22
224.8	2.96062E-19	4.93684E-22	2.91366E-19	1.08152E-21	2.95556E-19	7.29415E-22	2.95828E-19	6.30255E-22
224.78	2.96438E-19	5.79026E-22	2.92216E-19	8.02406E-22	2.95381E-19	8.00173E-22	2.96619E-19	1.12643E-21
224.76	2.96824E-19	4.00598E-22	2.92242E-19	6.22509E-22	2.95487E-19	9.23743E-22	2.96475E-19	4.92571E-22
224.74	2.96827E-19	6.00883E-22	2.92576E-19	7.07285E-22	2.96198E-19	6.28048E-22	2.96814E-19	6.76292E-22
224.72	2.97412E-19	7.47329E-22	2.92235E-19	8.35516E-22	2.96334E-19	3.00536E-22	2.97203E-19	6.69254E-22
224.7	2.97743E-19	6.94571E-22	2.91439E-19	8.88455E-22	2.96970E-19	7.99077E-22	2.98003E-19	8.52985E-22
224.68	2.98109E-19	7.87399E-22	2.90118E-19	5.61464E-22	2.97117E-19	7.93663E-22	2.98079E-19	5.87823E-22
224.66	2.98844E-19	5.05567E-22	2.88921E-19	4.64601E-22	2.97137E-19	7.36377E-22	2.98356E-19	6.89366E-22
224.64	2.98794E-19	7.73052E-22	2.87485E-19	6.57647E-22	2.97579E-19	6.81822E-22	2.97999E-19	6.52819E-22
224.62	2.98895E-19	8.08113E-22	2.86956E-19	8.22287E-22	2.97373E-19	4.78026E-22	2.97527E-19	6.38394E-22
224.6	2.97888E-19	1.26740E-21	2.85917E-19	7.68726E-22	2.96852E-19	5.35831E-22	2.95937E-19	7.54769E-22
224.58	2.97057E-19	1.17590E-21	2.85962E-19	1.03751E-21	2.95310E-19	4.14629E-22	2.94877E-19	1.03900E-21
224.56	2.95511E-19	1.37483E-21	2.85949E-19	1.01342E-21	2.93903E-19	4.77450E-22	2.93350E-19	1.14283E-21
224.54	2.94162E-19	1.48711E-21	2.86386E-19	8.18548E-22	2.92656E-19	4.41484E-22	2.92598E-19	8.87122E-22
224.52	2.93155E-19	1.28839E-21	2.86705E-19	9.68242E-22	2.91843E-19	4.55926E-22	2.91842E-19	8.12844E-22
224.5	2.92707E-19	7.08497E-22	2.87298E-19	7.75504E-22	2.91042E-19	4.41428E-22	2.92483E-19	5.95971E-22
224.48	2.92370E-19	7.61693E-22	2.87293E-19	1.12761E-21	2.90952E-19	6.31510E-22	2.91924E-19	3.79245E-22
224.46	2.92404E-19	6.43084E-22	2.87684E-19	6.47155E-22	2.91400E-19	6.47918E-22	2.92449E-19	5.89554E-22
224.44	2.92512E-19	7.52662E-22	2.88357E-19	1.13788E-21	2.91542E-19	4.83076E-22	2.92935E-19	7.80164E-22
224.42	2.92543E-19	9.02167E-22	2.89199E-19	8.87796E-22	2.91903E-19	4.49113E-22	2.93549E-19	7.38474E-22
224.4	2.92583E-19	7.63100E-22	2.89750E-19	1.06333E-21	2.91920E-19	3.94679E-22	2.93800E-19	5.05270E-22
224.38	2.92696E-19	6.03428E-22	2.90265E-19	9.79913E-22	2.92644E-19	4.89982E-22	2.94215E-19	4.78624E-22
224.36	2.93492E-19	8.94709E-22	2.90269E-19	6.74935E-22	2.93230E-19	7.16147E-22	2.95375E-19	6.65266E-22
224.34	2.94179E-19	7.14934E-22	2.90824E-19	9.81502E-22	2.93614E-19	8.96386E-22	2.95292E-19	4.49686E-22
224.32	2.94578E-19	4.38559E-22	2.90824E-19	1.09996E-21	2.94068E-19	5.46649E-22	2.96281E-19	7.77319E-22
224.3	2.95198E-19	9.55137E-22	2.90677E-19	8.72622E-22	2.94866E-19	5.92975E-22	2.97015E-19	7.80654E-22
224.28	2.95596E-19	1.04058E-21	2.90832E-19	7.61019E-22	2.95435E-19	8.09502E-22	2.98488E-19	1.04238E-21
224.26	2.96323E-19	5.83975E-22	2.90371E-19	1.05180E-21	2.95951E-19	9.09959E-22	2.98480E-19	8.12076E-22
224.24	2.96791E-19	5.77925E-22	2.90756E-19	9.05859E-22	2.96901E-19	5.58412E-22	2.99031E-19	2.38901E-22
224.22	2.97169E-19	6.33285E-22	2.89800E-19	6.67357E-22	2.97268E-19	4.47228E-22	2.99369E-19	8.59184E-22
224.2	2.97921E-19	6.56153E-22	2.89424E-19	9.05967E-22	2.97975E-19	6.47413E-22	2.99580E-19	9.44807E-22
224.18	2.98084E-19	8.63790E-22	2.89392E-19	7.39197E-22	2.98300E-19	7.96781E-22	2.99585E-19	7.36018E-22
224.16	2.98925E-19	4.88487E-22	2.88842E-19	8.59190E-22	2.98292E-19	7.19713E-22	2.99259E-19	8.04172E-22
224.14	2.98826E-19	7.81580E-22	2.88497E-19	8.71175E-22	2.98131E-19	5.45442E-22	2.99011E-19	9.27188E-22
224.12	2.98450E-19	7.42949E-22	2.87942E-19	7.51834E-22	2.97975E-19	8.20639E-22	2.98929E-19	1.05036E-21
224.1	2.98518E-19	1.03617E-21	2.87726E-19	6.53484E-22	2.97382E-19	6.94757E-22	2.98407E-19	9.03621E-22
224.08	2.98225E-19	9.58613E-22	2.86696E-19	6.20910E-22	2.97041E-19	5.53640E-22	2.97860E-19	9.50517E-22
224.06	2.97925E-19	9.90396E-22	2.86447E-19	5.77060E-22	2.96546E-19	3.17221E-22	2.97320E-19	5.85128E-22
224.04	2.97129E-19	8.91547E-22	2.86285E-19	5.86179E-22	2.95799E-19	3.41276E-22	2.97138E-19	1.21187E-21
224.02	2.97010E-19	5.80677E-22	2.86102E-19	8.67101E-22	2.95433E-19	5.07708E-22	2.95814E-19	4.96087E-22
224	2.96043E-19	8.93413E-22	2.85755E-19	9.05860E-22	2.94695E-19	4.91343E-22	2.95753E-19	9.51165E-22
223.98	2.95414E-19	8.21811E-22	2.85847E-19	8.83804E-22	2.94064E-19	5.93852E-22	2.94950E-19	5.26015E-22
223.96	2.94767E-19	3.66515E-22	2.86159E-19	5.56271E-22	2.93456E-19	5.15805E-22	2.94469E-19	8.97743E-22
223.94	2.94057E-19	8.66743E-22	2.85897E-19	7.29509E-22	2.93198E-19	5.38002E-22	2.93975E-19	7.97724E-22
223.92	2.93999E-19	9.48940E-22	2.86108E-19	9.27692E-22	2.93121E-19	3.56030E-22	2.94122E-19	7.09435E-22
223.9	2.93234E-19	9.39083E-22	2.86409E-19	7.31045E-22	2.92422E-19	5.45908E-22	2.93859E-19	5.96885E-22
223.88	2.92681E-19	7.55141E-22	2.86700E-19	8.83004E-22	2.92337E-19	4.48007E-22	2.93926E-19	9.07941E-22
223.86	2.92839E-19	6.25196E-22	2.87607E-19	1.26517E-21	2.92053E-19	3.03106E-22	2.94316E-19	8.84976E-22
223.84	2.92505E-19	9.14159E-22	2.88385E-19	9.69880E-22	2.92045E-19	6.53192E-22	2.94780E-19	7.18346E-22
223.82	2.92105E-19	1.09933E-21	2.89624E-19	7.95535E-22	2.91943E-19	3.35258E-22	2.95251E-19	5.05143E-22
223.8	2.92463E-19	8.15146E-22	2.91282E-19	8.30687E-22	2.92429E-19	3.36915E-22	2.96141E-19	7.74804E-22
223.78	2.93183E-19	7.12866E-22	2.92968E-19	1.15123E-21	2.93506E-19	4.30848E-22	2.97206E-19	5.25687E-22
223.76	2.93135E-19	6.27914E-22	2.94464E-19	1.22313E-21	2.94029E-19	6.06533E-22	2.98547E-19	3.51574E-22
223.74	2.93603E-19	5.42308E-22	2.96624E-19	1.43324E-21	2.95263E-19	8.53226E-22	3.00130E-19	3.89444E-22
223.72	2.94103E-19	5.32254E-22	2.99104E-19	1.21423E-21	2.96726E-19	7.51342E-22	3.02176E-19	6.69678E-22
223.7	2.95322E-19	7.02287E-22	3.01595E-19	1.56707E-21	2.98457E-19	7.19569E-22	3.04319E-19	4.70978E-22
223.68	2.96748E-19	1.18781E-21	3.04131E-19	1.41627E-21	3.00444E-19	9.39450E-22	3.06827E-19	5.96976E-22
223.66	2.98319E-19	9.58925E-22	3.06715E-19	1.49185E-21	3.02705E-19	6.77680E-22	3.08965E-19	8.85141E-22
223.64	3.00221E-19	1.28639E-21	3.08640E-19	1.22665E-21	3.04846E-19	5.91898E-22	3.11072E-19	7.91672E-22
223.62	3.02501E-19	1.23749E-21	3.10701E-19	9.85999E-22	3.07443E-19	5.58294E-22	3.13195E-19	4.04123E-22
223.6	3.05343E-19	1.90902E-21	3.12571E-19	1.28729E-21	3.10043E-19	6.72061E-22	3.14804E-19	7.59428E-22
223.58	3.07873E-19	1.83411E-21	3.13861E-19	1.16014E-21	3.12170E-19	6.40913E-22	3.15808E-19	6.68505E-22
223.56	3.10127E-19	1.31630E-21	3.14171E-19	6.39434E-22	3.13746E-19	6.05585E-22	3.16170E-19	7.35313E-22
223.54	3.12253E-19	1.31400E-21	3.14564E-19	8.54851E-22	3.14946E-19	6.09155E-22	3.16364E-19	7.48310E-22
223.52	3.14457E-19	7.89661E-22	3.14053E-19	9.15630E-22	3.15699E-19	5.49279E-22	3.16064E-19	4.50827E-22
223.5	3.15850E-19	6.71520E-22	3.13555E-19	6.39479E-22	3.15752E-19	7.70770E-22	3.15601E-19	6.53291E-22
223.48	3.16862E-19	5.48418E-22	3.12412E-19	7.99248E-22	3.15635E-19	6.53007E-22	3.15042E-19	6.89752E-22
223.46	3.17341E-19	7.21702E-22	3.11537E-19	6.06965E-22	3.15480E-19	5.96930E-22	3.14263E-19	9.25618E-22
223.44	3.18043E-19	6.29877E-22	3.10033E-19	9.20777E-22	3.15085E-19	4.53567E-22	3.13507E-19	9.05297E-22
223.42	3.17328E-19	6.47719E-22	3.09032E-19	5.78067E-22	3.14021E-19	4.74292E-22	3.12790E-19	7.26593E-22
223.4	3.16846E-19	5.14492E-22	3.08271E-19	7.18076E-22	3.13378E-19	5.96521E-22	3.12111E-19	4.52793E-22
223.38	3.16328E-19	4.57180E-22	3.07136E-19	5.53937E-22	3.12563E-19	6.16139E-22	3.11515E-19	8.42480E-22
223.36	3.15494E-19	6.26256E-22	3.06026E-19	5.70739E-22	3.11635E-19	6.89248E-22	3.10999E-19	1.02948E-21
223.34	3.14295E-19	1.12500E-21	3.05250E-19	5.60078E-22	3.10848E-19	5.99978E-22	3.10258E-19	8.68304E-22
223.32	3.13347E-19	1.28446E-21	3.03897E-19	8.99741E-22	3.10071E-19	4.03598E-22	3.09961E-19	1.04452E-21
223.3	3.12741E-19	9.85882E-22	3.02889E-19	6.45920E-22	3.09292E-19	6.39689E-22	3.09187E-19	8.77790E-22
223.28	3.11507E-19	1.21331E-21	3.02101E-19	8.01624E-22	3.08599E-19	6.69537E-22	3.08440E-19	8.51530E-22
223.26	3.10637E-19	9.92146E-22	3.00754E-19	5.97322E-22	3.08043E-19	6.19028E-22	3.07899E-19	9.63842E-22
223.24	3.09756E-19	1.18540E-21	2.99692E-19	4.75015E-22	3.07498E-19	9.26898E-22	3.07291E-19	7.10868E-22
223.22	3.09160E-19	9.13612E-22	2.98750E-19	6.57217E-22	3.06585E-19	8.04042E-22	3.06416E-19	9.80420E-22
223.2	3.08419E-19	7.97478E-22	2.97919E-19	7.68412E-22	3.05754E-19	3.43223E-22	3.05749E-19	6.95045E-22
223.18	3.07432E-19	8.77838E-22	2.97395E-19	9.84938E-22	3.05011E-19	4.96895E-22	3.04912E-19	7.69321E-22
223.16	3.06632E-19	7.64724E-22	2.96392E-19	1.05306E-21	3.04219E-19	4.20015E-22	3.04081E-19	5.26333E-22
223.14	3.05614E-19	9.63307E-22	2.95032E-19	1.01181E-21	3.03420E-19	5.43015E-22	3.03761E-19	7.23187E-22
223.12	3.04624E-19	9.76529E-22	2.94567E-19	9.14090E-22	3.02794E-19	6.53276E-22	3.03126E-19	9.58483E-22
223.1	3.03597E-19	7.29318E-22	2.93504E-19	6.05639E-22	3.01949E-19	6.23308E-22	3.02341E-19	1.05570E-21
223.08	3.02774E-19	1.07384E-21	2.92526E-19	6.68637E-22	3.01005E-19	6.03288E-22	3.02097E-19	8.18847E-22
223.06	3.02005E-19	1.10955E-21	2.91680E-19	8.16102E-22	3.00354E-19	6.94977E-22	3.01646E-19	7.16380E-22
223.04	3.01628E-19	6.38664E-22	2.90710E-19	7.19113E-22	2.99839E-19	6.05123E-22	3.00774E-19	6.90268E-22
223.02	3.01291E-19	5.52416E-22	2.89815E-19	7.14558E-22	2.99154E-19	6.41593E-22	3.00035E-19	5.47909E-22
223	3.00323E-19	9.71927E-22	2.89263E-19	8.25028E-22	2.98443E-19	4.55702E-22	2.99055E-19	8.53686E-22
222.98	2.99721E-19	7.41701E-22	2.88631E-19	9.60206E-22	2.97969E-19	6.79798E-22	2.98970E-19	9.49008E-22
222.96	2.98681E-19	7.06583E-22	2.87862E-19	9.38255E-22	2.97322E-19	6.43647E-22	2.98477E-19	9.97501E-22
222.94	2.98080E-19	7.93307E-22	2.87167E-19	7.62294E-22	2.96636E-19	3.90531E-22	2.97920E-19	9.89245E-22
222.92	2.97355E-19	1.16071E-21	2.86520E-19	8.40417E-22	2.96057E-19	3.89075E-22	2.96786E-19	7.88885E-22
222.9	2.96773E-19	1.05384E-21	2.85984E-19	5.87777E-22	2.95401E-19	3.47632E-22	2.96109E-19	3.88888E-22
222.88	2.96062E-19	8.76407E-22	2.85434E-19	3.38902E-22	2.94767E-19	5.31932E-22	2.95523E-19	6.75999E-22
222.86	2.95247E-19	9.45458E-22	2.85029E-19	5.05378E-22	2.93992E-19	3.30854E-22	2.95002E-19	5.34927E-22
222.84	2.95012E-19	9.70956E-22	2.84824E-19	8.50887E-22	2.93289E-19	3.00248E-22	2.94628E-19	7.78838E-22
222.82	2.94399E-19	5.95577E-22	2.84451E-19	6.54256E-22	2.92808E-19	2.80539E-22	2.93793E-19	6.92278E-22
222.8	2.93527E-19	4.53412E-22	2.84089E-19	6.50211E-22	2.92195E-19	2.90398E-22	2.93318E-19	7.75996E-22
222.78	2.92882E-19	6.66394E-22	2.84169E-19	6.33479E-22	2.91818E-19	5.34712E-22	2.92950E-19	7.43448E-22
222.76	2.92451E-19	5.92859E-22	2.84185E-19	9.10759E-22	2.91784E-19	6.70572E-22	2.92694E-19	7.36187E-22
222.74	2.91893E-19	5.90712E-22	2.84444E-19	9.63802E-22	2.91460E-19	6.24032E-22	2.92428E-19	5.66397E-22
222.72	2.91744E-19	3.90618E-22	2.84809E-19	8.41094E-22	2.90764E-19	6.31474E-22	2.91982E-19	6.18938E-22
222.7	2.91170E-19	5.19177E-22	2.85131E-19	8.02358E-22	2.90310E-19	5.88034E-22	2.91633E-19	6.60031E-22
222.68	2.90653E-19	6.10321E-22	2.85670E-19	9.61702E-22	2.90143E-19	3.61161E-22	2.91763E-19	6.74175E-22
222.66	2.90376E-19	7.90777E-22	2.85933E-19	8.10666E-22	2.89944E-19	5.96988E-22	2.91542E-19	4.70815E-22
222.64	2.90415E-19	5.19094E-22	2.86477E-19	9.11064E-22	2.89816E-19	3.71322E-22	2.91387E-19	6.94736E-22
222.62	2.90125E-19	4.49035E-22	2.87368E-19	1.01045E-21	2.89713E-19	5.93431E-22	2.91230E-19	8.32606E-22
222.6	2.90102E-19	4.60340E-22	2.88150E-19	1.23010E-21	2.89244E-19	6.14491E-22	2.91103E-19	8.44186E-22
222.58	2.89889E-19	5.50124E-22	2.88879E-19	1.13522E-21	2.89100E-19	5.88744E-22	2.90804E-19	5.77397E-22
222.56	2.89296E-19	6.86614E-22	2.89711E-19	1.01294E-21	2.89016E-19	4.53691E-22	2.90410E-19	7.51137E-22
222.54	2.89335E-19	6.92675E-22	2.90258E-19	9.44504E-22	2.88655E-19	5.04144E-22	2.90231E-19	8.48384E-22
222.52	2.89220E-19	7.65876E-22	2.90487E-19	7.56321E-22	2.88527E-19	6.53932E-22	2.90166E-19	7.87270E-22
222.5	2.88915E-19	6.11283E-22	2.90865E-19	9.05975E-22	2.88374E-19	7.06345E-22	2.90433E-19	7.97764E-22
222.48	2.88518E-19	7.46016E-22	2.91487E-19	9.18575E-22	2.88448E-19	5.67949E-22	2.90411E-19	4.89795E-22
222.46	2.88443E-19	7.06048E-22	2.91699E-19	9.93856E-22	2.88641E-19	5.55707E-22	2.90675E-19	4.68993E-22
222.44	2.88733E-19	7.29403E-22	2.91631E-19	8.92680E-22	2.89045E-19	6.58942E-22	2.91438E-19	3.62886E-22
222.42	2.89001E-19	7.97844E-22	2.91751E-19	7.49868E-22	2.89656E-19	5.63328E-22	2.92103E-19	3.83283E-22
222.4	2.89276E-19	7.00090E-22	2.91687E-19	7.64092E-22	2.90311E-19	5.41606E-22	2.92759E-19	4.12796E-22
222.38	2.90061E-19	8.32546E-22	2.91372E-19	7.37350E-22	2.90958E-19	4.93253E-22	2.93433E-19	9.19788E-22
222.36	2.90965E-19	6.35141E-22	2.91033E-19	7.69073E-22	2.91516E-19	4.56099E-22	2.93702E-19	8.80926E-22
222.34	2.91427E-19	5.46657E-22	2.90796E-19	7.93709E-22	2.91820E-19	4.84536E-22	2.94098E-19	6.93379E-22
222.32	2.91969E-19	3.02236E-22	2.90398E-19	8.62931E-22	2.92315E-19	4.81708E-22	2.94502E-19	8.41881E-22
222.3	2.92683E-19	3.95673E-22	2.90151E-19	6.35645E-22	2.92904E-19	2.54438E-22	2.94536E-19	7.59392E-22
222.28	2.92848E-19	7.48260E-22	2.89931E-19	5.63697E-22	2.92847E-19	4.11304E-22	2.94797E-19	7.34221E-22
222.26	2.93110E-19	8.54435E-22	2.90002E-19	7.40706E-22	2.92950E-19	5.22251E-22	2.94918E-19	6.72196E-22
222.24	2.93340E-19	9.40489E-22	2.89935E-19	8.37894E-22	2.93154E-19	6.47166E-22	2.95039E-19	8.06263E-22
222.22	2.93216E-19	8.54785E-22	2.89556E-19	6.45475E-22	2.93288E-19	4.22157E-22	2.95060E-19	9.31008E-22
222.2	2.93319E-19	7.83728E-22	2.89471E-19	8.87728E-22	2.93118E-19	7.07216E-22	2.94987E-19	9.98337E-22
222.18	2.93235E-19	6.45218E-22	2.89092E-19	1.11125E-21	2.93071E-19	5.72557E-22	2.94850E-19	7.05144E-22
222.16	2.93232E-19	7.36562E-22	2.88945E-19	8.06038E-22	2.93352E-19	6.33050E-22	2.94845E-19	6.11805E-22
222.14	2.93530E-19	9.45826E-22	2.88747E-19	4.72345E-22	2.93548E-19	7.43822E-22	2.94723E-19	5.91705E-22
222.12	2.93701E-19	6.58091E-22	2.88309E-19	4.60547E-22	2.93579E-19	7.31217E-22	2.94881E-19	7.57499E-22
222.1	2.93694E-19	4.09548E-22	2.88460E-19	7.83459E-22	2.93472E-19	5.39793E-22	2.94871E-19	5.57505E-22
222.08	2.93756E-19	6.66266E-22	2.88676E-19	7.31094E-22	2.93623E-19	5.70707E-22	2.94761E-19	6.22116E-22
222.06	2.93715E-19	6.09272E-22	2.88663E-19	5.72376E-22	2.93369E-19	4.52126E-22	2.94814E-19	9.01821E-22
222.04	2.93482E-19	8.49745E-22	2.88566E-19	7.35057E-22	2.92924E-19	3.78725E-22	2.94924E-19	9.54842E-22
222.02	2.93401E-19	5.53495E-22	2.88508E-19	8.40634E-22	2.93067E-19	6.55599E-22	2.95204E-19	9.42693E-22
222	2.93752E-19	7.55589E-22	2.88444E-19	7.88277E-22	2.92961E-19	7.83570E-22	2.95083E-19	9.39671E-22
221.98	2.93578E-19	7.68523E-22	2.88260E-19	7.28740E-22	2.93003E-19	5.26234E-22	2.94864E-19	6.61476E-22
221.96	2.93644E-19	5.25759E-22	2.87699E-19	6.67697E-22	2.93356E-19	5.61657E-22	2.95095E-19	5.53452E-22
221.94	2.93751E-19	5.62211E-22	2.87041E-19	4.79978E-22	2.93336E-19	6.31104E-22	2.95119E-19	5.84286E-22
221.92	2.93541E-19	4.07618E-22	2.86389E-19	4.95520E-22	2.93557E-19	5.30662E-22	2.95347E-19	5.99354E-22
221.9	2.93849E-19	6.85747E-22	2.85752E-19	5.47373E-22	2.93905E-19	3.49510E-22	2.95302E-19	8.98285E-22
221.88	2.93950E-19	3.53720E-22	2.85024E-19	8.63064E-22	2.93811E-19	5.85975E-22	2.94820E-19	1.07134E-21
221.86	2.93798E-19	3.92325E-22	2.84257E-19	7.37684E-22	2.93478E-19	7.03044E-22	2.94273E-19	8.97556E-22
221.84	2.93913E-19	6.76419E-22	2.83683E-19	6.60506E-22	2.93000E-19	5.50804E-22	2.93467E-19	9.33576E-22
221.82	2.93887E-19	4.60413E-22	2.83532E-19	8.23842E-22	2.92020E-19	5.45615E-22	2.92173E-19	8.17972E-22
221.8	2.92949E-19	4.30393E-22	2.83427E-19	9.23482E-22	2.90716E-19	7.89092E-22	2.90649E-19	7.36256E-22
221.78	2.91978E-19	1.02662E-21	2.83495E-19	8.37277E-22	2.89653E-19	6.90319E-22	2.89892E-19	6.80668E-22
221.76	2.90679E-19	1.14508E-21	2.83738E-19	9.75788E-22	2.88930E-19	4.54632E-22	2.89497E-19	6.60750E-22
221.74	2.89623E-19	1.05993E-21	2.83954E-19	1.09154E-21	2.88112E-19	6.05937E-22	2.89248E-19	5.61725E-22
221.72	2.88885E-19	8.71917E-22	2.84232E-19	1.11520E-21	2.87866E-19	6.75105E-22	2.88973E-19	6.21431E-22
221.7	2.88380E-19	7.48312E-22	2.84510E-19	9.97293E-22	2.87633E-19	4.97652E-22	2.88920E-19	7.37092E-22
221.68	2.88097E-19	5.44003E-22	2.85080E-19	7.20818E-22	2.87661E-19	5.76182E-22	2.89031E-19	5.64620E-22
221.66	2.88219E-19	4.24092E-22	2.85479E-19	9.55878E-22	2.87658E-19	7.03850E-22	2.89158E-19	4.33075E-22
221.64	2.88178E-19	6.89240E-22	2.85692E-19	9.24597E-22	2.87651E-19	4.95402E-22	2.89319E-19	7.83931E-22
221.62	2.88141E-19	4.70212E-22	2.86045E-19	8.07669E-22	2.87886E-19	4.98009E-22	2.89541E-19	7.15467E-22
221.6	2.88255E-19	5.32650E-22	2.86501E-19	9.27964E-22	2.87895E-19	4.01074E-22	2.89611E-19	4.58274E-22
221.58	2.88496E-19	7.59254E-22	2.87073E-19	9.18956E-22	2.88234E-19	7.03172E-22	2.89862E-19	6.72099E-22
221.56	2.88558E-19	8.19792E-22	2.87377E-19	8.80032E-22	2.88147E-19	5.00777E-22	2.89964E-19	1.03345E-21
